name,capitulo,modalidad,modalidad_articulo,descripcion,caracteristica_articulo
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,SECUESTRO,192,SI CON MOTIVO DE LA LIBERACI‡N MURIESEN MIEMBROS DE LA AUTORIDAD O CUALQUIER OTRA PERSONAS QUE INTERVENGA,192.P3
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,SECUESTRO,192,"SI CON MOTIVO DEL PROCESO DE RESCATE, LA V÷CTIMA O CUALQUIER PERSONA SUFRIEREN LESIONES",192 P4
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,PRIVACION INJUSTA DE LA LIBERTAD,193,"FUERA DE LOS CASOS PREVISTOS EN EL ARTICULO 192, PRIVAR INJUSTAMENTE A OTRO DE SU LIBERTAD.",193
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,TRAFICO DE PERSONAS,195,"TRAFICAR CON HONDURE•OS, O PERSONAS DE CUALQUIER NACIONALIDAD U ORIGEN, CONDUCIêNDOLOS O HACIêNDOLOS CONDUCIR POR EL TERRITORIO NACIONAL, PARA INTRODUCIRLOS ILEGALMENTE A OTRO ESTADO CON CUALQUIER PROP‡SITO,",195
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,TRAFICO DE PERSONAS AGRAVADO,195,CUANDO LOS RESPONSABLES SEAN EMPLEADOS O FUNCIONARIOS PÈBLICOS,195 P2
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,TRAFICO DE PERSONAS AGRAVADO,195,"SI COMO CONSECUENCIA DE LA COMSI‡N DEL êSTE DELITO LOS SUJETOS PASIVOS SUFREN PRIVACIONES DE LIBERTAD EN EL EXTRANJERO, FUEREN V÷CTIMAS DE DELITOS DE CUALQUIER ORDEN O FALLECEN POR CAUSAS VIOLENTAS, AUNQUE SEA EN FORMA ACCIDENTAL",195 PF
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SECUESTRO Y DETENCIONES ILEGALES,PARTICIPACI‡N EN LA DETENCI‡N ILEGAL DE CONNACIONALES,196-A,LOS HONDURE•OS QUE PARTICIPEN O COLABOREN EN HONDURAS CON ORGANISMOS O AUTORIDADES EXTRAJERAS EN LA DETENCI‡N ILEGAL DE CONNACIONALES PARA QUE SEA JUZGADO EN EL EXTRANJERO POR DELITOS COMETIDOS DENTRO O FUERA DEL TERRITORIO NACIONAL,196-A
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SUSTRACCION DE MENORES,SUSTRACCION DE MENORES,197,SUSTRACCI‡N D EUN MENOR DE DOCE A•OS POR PERSONA DISTINTAS DE SUS PADRES,197
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SUSTRACCION DE MENORES,SUSTRACCION DE MENORES,198,"CUANDO EL ENCARGADO DEL MENOR NO LO PRESENTARE A SUS PADRES O GUARDADORES, NI DIERE EXPLICACI‡N SATISFACTORIA DE SU DESAPARICI‡N",198
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SUSTRACCION DE MENORES,INDUCCI‡N A UN MENOR A ABANDONAR SU HOGAR ,199,"INDUCIR  A UN MENOR DE DIECIOCHO (18) A•OS A QUE ABANDONE LA CASA DE SUS PADRES, GUARDADORES O ENCARGADOS DE SU CUIDADO",199
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,SUSTRACCION DE MENORES,ENTREGA INDEBIDA DE UN MENOR,200,"CUANDO EL QUE TENGA A SU CARGO LA CRIANZA DE UN MENOR DE 18 A•O, LO ENTREGA A UN ESTABLECIMIENTO PÈBLICO O A OTRA PERSONA SIN EL CONSENTIMIENTO DE QUIEN SE LO HUBIERA CONFIADO, O DE LA AUTORIDAD EN SU DEFECTO",200
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,CAPITULO III: DISPOSICIONES COMUNES A LOS CAPITULOS I Y II DEL TITULO VI ,SECUESTRO ,201,SECUESTRO CON M‡VILES DISTINTOS A LOS SE•ALADOS EN EL ART÷CULO 192 SI LA PERSONA SE ENCONTRASE SIN DA•O,201
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,CAPITULO III: DISPOSICIONES COMUNES A LOS CAPITULOS I Y II DEL TITULO VI ,SECUESTRO ,201,SIN DAR CUENTA DE SU PARADERO O SIN ACREDITAR HABERLA PUESTA EN LIBERTAD,201
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,ALLANAMIENTO DE MORADA,ALLANAMIENTO DE MORADA,202,EL PARTICULAR QUE ENTRARE EN MORADA AJENA CONTRA LA VOLUNTAD SE SU MORADOR O HABIENDO ENTRADO CON EL CONSENTIMIENTO EXPRESO O TACITO DEL MISMO PERMANECIERE EN ELLA A PESAR DE HABERSELE CONMINADO A ABANDONARLA. ,202
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,ALLANAMIENTO DE MORADA,ALLANAMIENTO DE MORADA AGRAVADO,202 P2,SE EJECUTAREN CON VIOLENCIA O INTIMIDACION O SIMULACION DE AUTORIDAD.,202 P2
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,ALLANAMIENTO DE MORADA,ALLANAMIENTO DE MORADA SIN CUMPLIR LOS REQUISITOS PRECRITOS POR LA LEY,203,"COMETIDO POR AGENTE DE AUTORIDAD, FUNCIONARIO O EMPLEADO PÈBLICO SIN CUMPLIR CON LOS REQUISITOS DE LEY",203
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,COACCIONES Y AMENAZAS,COACCION,206,"SIN ESTAR LEGALMENTE AUTORIZADO  IMPIDIERE A OTRO CON VIOLENCIA. HACER LO QUE LA LEY NO PROHIBE, O LO COMPELIERE A EJECUTAR LO QUE NO QUIERA, SEA JUSTO, O INJUSTO.",206
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,COACCIONES Y AMENAZAS,AMENAZAS,207,"EL PARTICULAR QUE AMENAZARE A OTRO CON CAUSAR UN MAL A EL O A SU FAMILIA, EN SU PERSONA, HONRA O PROPIEDAD, SEA QUE CONSTITUYA DELITO O NO .",207
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,COACCIONES Y AMENAZAS,REALIZACI‡N ARBITRARIA DEL PROPIO DERECHO,208,MEDIANTE EL APODERAMIENTO VIOLENTO DE UNA COSA PERTENECIENTE A SU DEUDOR PARA HACERSE PAGO CON ELLA,208
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,COACCIONES Y AMENAZAS,AMENAZA DE TORTURA,209,"COMETIDA POR AGENTE DE AUTORIDAD O FUNCIONARIO O EMPLEADO PÈBLICO, QUE PARA OBTENER LA CONFESI‡N DE SER RESPONSABLE DE DETERMINADO DELITO O CON OTRO PROP‡SITO SIMILAR AMENAZARE CON VIOLENCIAS F÷SICAS O MORALES A ALGUNA PERSONA",209
DELITOS CONTRA LA LIBERTAD Y LA SEGURIDAD,COACCIONES Y AMENAZAS,TORTURA,209-A,"COMETE TORTURA EL EMPLEADO O FUNCIONARIO PÈBLICO, INCLUIDOS LOS DE INSTITUCIONES PENITENCIARIAS O DE CENTRO DE PROTECCI‡N DE MENORES QUE, ABUSANDO DE SU CARGO Y CON EL FIN DE OBTENER UNA CONFESI‡N O INFORMACI‡N DE CUALQUIER PERSONA O DE CASTIGARLA POR CUALQUIER PERSONA O DE CASTIGARLA POR CUALQUIER HECHO QUE HAYA COMETIDO O SE SOSPECHE QUE HA COMETIDO, LA SOMETE A CONDICIONES O PROCEDIMIENTOS QUE POR SU NATURALEZA, DURACI‡N U OTRAS CIRCUNSTANCIAS LE SUPONGAN SUFRIMIENTOS F÷SICOS O MENTALES, LA SUPRESI‡N O DISMINUCI‡N DE SUS FACULTADES DE CONOCIMIENTO, DISCERNIMIENTO O DECISI‡N, O QUE DE CUALQUIER OTRO MODO ATENTEN CONTRA SU INTEGRIDAD MORAL. ",209 A
